arrow_right,anyhow1.0.65,,Direct,Apache-2.0 OR MIT,0
1.0.65,"September 13, 2022",Flexible concrete Error type built on std::error::Error,https://github.com/dtolnay
arrow_right,atty0.2.14,,Direct,MIT,5
0.2.14,"January 5, 2020",A simple interface for querying atty,https://github.com/softprops
arrow_right,bytesize1.1.0,,Direct,Apache-2.0,0
1.1.0,"July 30, 2021",an utility for human-readable bytes representations,https://github.com/hyunsik
arrow_right,cargo_platform0.1.2,,Direct,Apache-2.0 OR MIT,6
0.1.2,"August 5, 2021",Cargo's representation of a target platform.,https://github.com/alexcrichtonhttps://github.com/ehusshttps://github.com/rust-langhttps://github.com/rust-lang-owner
arrow_right,cargo_util0.2.1,,Direct,Apache-2.0 OR MIT,47
0.2.1,"August 11, 2022",Miscellaneous support code used by Cargo.,https://github.com/ehusshttps://github.com/rust-langhttps://github.com/rust-lang-owner
arrow_right,clap3.2.22,,Direct,Apache-2.0 OR MIT,16
3.2.22,"September 16, 2022","A simple to use, efficient, and full-featured Command Line Argument Parser",https://github.com/clap-rshttps://github.com/kbknapphttps://github.com/rust-cli
arrow_right,crates_io0.34.0,,Direct,Apache-2.0 OR MIT,42
0.34.0,"April 7, 2022","Helpers for interacting with crates.io
",https://github.com/alexcrichtonhttps://github.com/rust-langhttps://github.com/rust-lang-nurseryhttps://github.com/rust-lang-owner
arrow_right,crossbeam_utils0.8.12,,Direct,Apache-2.0 OR MIT,1
0.8.12,"September 29, 2022",Utilities for concurrent programming,https://github.com/Amanieuhttps://github.com/crossbeam-rshttps://github.com/jeehoonkanghttps://github.com/taiki-e
arrow_right,curl0.4.44,,Direct,MIT,23
0.4.44,"July 22, 2022",Rust bindings to libcurl for making HTTP requests,https://github.com/alexcrichtonhttps://github.com/sagebind
arrow_right,curl_sys0.4.57+curl-7.85.0,,Direct,MIT,12
0.4.57+curl-7.85.0,"September 5, 2022",Native bindings to the libcurl library,https://github.com/alexcrichtonhttps://github.com/sagebind
arrow_right,env_logger0.9.1,,Direct,Apache-2.0 OR MIT,15
